service_id,date,exception_type
000832,20220314,1
000832,20220315,1
000832,20220316,1
000832,20220317,1
000832,20220318,1
000832,20220321,1
000832,20220322,1
000832,20220323,1
000832,20220324,1
000832,20220325,1
000832,20220328,1
000832,20220329,1
000832,20220330,1
000832,20220331,1
000832,20220401,1
000832,20220404,1
000832,20220405,1
000832,20220406,1
000832,20220407,1
000832,20220408,1
000832,20220411,1
000832,20220412,1
000832,20220413,1
000832,20220414,1
000833,20220313,1
000833,20220327,1
000833,20220403,1
000833,20220410,1
000833,20220417,1
000834,20220310,1
000834,20220311,1
000834,20220314,1
000834,20220315,1
000834,20220316,1
000834,20220317,1
000834,20220318,1
000834,20220321,1
000834,20220322,1
000834,20220323,1
000834,20220324,1
000834,20220325,1
000834,20220328,1
000834,20220329,1
000834,20220330,1
000834,20220331,1
000834,20220401,1
000834,20220404,1
000834,20220405,1
000834,20220406,1
000834,20220407,1
000834,20220408,1
000834,20220411,1
000834,20220412,1
000834,20220413,1
000834,20220414,1
000834,20220415,1
000835,20220418,1
000835,20220419,1
000835,20220420,1
000835,20220421,1
000835,20220422,1
000835,20220425,1
000835,20220426,1
000835,20220427,1
000835,20220428,1
000835,20220429,1
000835,20220502,1
000835,20220503,1
000835,20220504,1
000835,20220505,1
000835,20220506,1
000835,20220509,1
000835,20220510,1
000835,20220511,1
000835,20220512,1
000835,20220513,1
000835,20220516,1
000835,20220517,1
000835,20220518,1
000835,20220519,1
000835,20220520,1
000835,20220523,1
000835,20220524,1
000835,20220525,1
000835,20220526,1
000835,20220527,1
000835,20220530,1
000835,20220531,1
000835,20220601,1
000835,20220602,1
000835,20220603,1
000835,20220606,1
000835,20220607,1
000835,20220608,1
000835,20220609,1
000836,20220424,1
000836,20220501,1
000836,20220508,1
000836,20220515,1
000836,20220522,1
000836,20220529,1
000836,20220605,1
000837,20220423,1
000837,20220430,1
000837,20220507,1
000837,20220514,1
000837,20220521,1
000837,20220528,1
000837,20220604,1
000838,20220319,1
000838,20220326,1
000838,20220402,1
000838,20220409,1
000838,20220416,1
000839,20220310,1
000839,20220311,1
000839,20220314,1
000839,20220321,1
000839,20220328,1
000839,20220329,1
000839,20220330,1
000839,20220331,1
000839,20220401,1
000839,20220404,1
000839,20220405,1
000839,20220406,1
000839,20220407,1
000839,20220408,1
000839,20220411,1
000839,20220412,1
000839,20220413,1
000839,20220414,1
000840,20220419,1
000840,20220420,1
000840,20220421,1
000840,20220422,1
000840,20220425,1
000840,20220426,1
000840,20220427,1
000840,20220428,1
000840,20220429,1
000840,20220502,1
000840,20220503,1
000840,20220504,1
000840,20220505,1
000840,20220506,1
000840,20220527,1
000840,20220530,1
000840,20220531,1
000840,20220601,1
000840,20220602,1
000840,20220603,1
000840,20220607,1
000840,20220608,1
000840,20220609,1
000841,20220310,1
000841,20220311,1
000841,20220314,1
000841,20220315,1
000841,20220316,1
000841,20220317,1
000841,20220318,1
000841,20220321,1
000841,20220322,1
000841,20220323,1
000841,20220324,1
000841,20220325,1
000841,20220509,1
000841,20220510,1
000841,20220511,1
000841,20220512,1
000841,20220513,1
000841,20220516,1
000841,20220517,1
000841,20220518,1
000841,20220519,1
000841,20220520,1
000841,20220523,1
000841,20220524,1
000841,20220525,1
000842,20220310,1
000842,20220311,1
000842,20220314,1
000842,20220315,1
000842,20220316,1
000842,20220317,1
000842,20220318,1
000842,20220321,1
000842,20220322,1
000842,20220323,1
000842,20220324,1
000842,20220325,1
000842,20220328,1
000842,20220329,1
000842,20220330,1
000842,20220331,1
000842,20220401,1
000842,20220404,1
000842,20220405,1
000842,20220406,1
000842,20220407,1
000842,20220408,1
000842,20220411,1
000842,20220412,1
000842,20220413,1
000842,20220414,1
000842,20220419,1
000842,20220420,1
000842,20220421,1
000842,20220422,1
000842,20220425,1
000842,20220426,1
000842,20220427,1
000842,20220428,1
000842,20220429,1
000842,20220502,1
000842,20220503,1
000842,20220504,1
000842,20220505,1
000842,20220506,1
000842,20220509,1
000842,20220510,1
000842,20220511,1
000842,20220512,1
000842,20220513,1
000842,20220516,1
000842,20220517,1
000842,20220518,1
000842,20220519,1
000842,20220520,1
000842,20220523,1
000842,20220524,1
000842,20220525,1
000842,20220530,1
000842,20220531,1
000842,20220601,1
000842,20220602,1
000842,20220603,1
000842,20220607,1
000842,20220608,1
000842,20220609,1
000843,20220313,1
000843,20220327,1
000843,20220403,1
000843,20220410,1
000843,20220415,1
000843,20220417,1
000844,20220418,1
000844,20220419,1
000844,20220420,1
000844,20220421,1
000844,20220425,1
000844,20220426,1
000844,20220427,1
000844,20220428,1
000844,20220502,1
000844,20220503,1
000844,20220504,1
000844,20220505,1
000844,20220509,1
000844,20220510,1
000844,20220511,1
000844,20220512,1
000844,20220516,1
000844,20220517,1
000844,20220518,1
000844,20220519,1
000844,20220523,1
000844,20220524,1
000844,20220525,1
000844,20220526,1
000844,20220530,1
000844,20220531,1
000844,20220601,1
000844,20220602,1
000844,20220606,1
000844,20220607,1
000844,20220608,1
000844,20220609,1
000845,20220312,1
000845,20220319,1
000845,20220326,1
000845,20220402,1
000845,20220409,1
000845,20220416,1
000846,20220423,1
000846,20220424,1
000846,20220430,1
000846,20220501,1
000846,20220507,1
000846,20220508,1
000846,20220514,1
000846,20220515,1
000846,20220521,1
000846,20220522,1
000846,20220528,1
000846,20220529,1
000846,20220604,1
000846,20220605,1
000847,20220422,1
000847,20220429,1
000847,20220506,1
000847,20220513,1
000847,20220520,1
000847,20220527,1
000847,20220603,1
000848,20220312,1
000848,20220319,1
000848,20220402,1
000848,20220409,1
000848,20220416,1
000849,20220418,1
000849,20220419,1
000849,20220420,1
000849,20220421,1
000849,20220422,1
000849,20220423,1
000849,20220424,1
000849,20220425,1
000849,20220426,1
000849,20220427,1
000849,20220428,1
000849,20220429,1
000849,20220430,1
000849,20220501,1
000849,20220502,1
000849,20220503,1
000849,20220504,1
000849,20220505,1
000849,20220506,1
000849,20220507,1
000849,20220508,1
000849,20220509,1
000849,20220510,1
000849,20220511,1
000849,20220512,1
000849,20220513,1
000849,20220514,1
000849,20220515,1
000849,20220516,1
000849,20220517,1
000849,20220518,1
000849,20220519,1
000849,20220520,1
000849,20220521,1
000849,20220522,1
000849,20220523,1
000849,20220524,1
000849,20220525,1
000849,20220526,1
000849,20220527,1
000849,20220528,1
000849,20220529,1
000849,20220530,1
000849,20220531,1
000849,20220601,1
000849,20220602,1
000849,20220603,1
000849,20220604,1
000849,20220605,1
000849,20220606,1
000849,20220607,1
000849,20220608,1
000849,20220609,1
000850,20220310,1
000850,20220311,1
000850,20220313,1
000850,20220314,1
000850,20220315,1
000850,20220316,1
000850,20220317,1
000850,20220318,1
000850,20220321,1
000850,20220322,1
000850,20220323,1
000850,20220324,1
000850,20220325,1
000850,20220327,1
000850,20220328,1
000850,20220329,1
000850,20220330,1
000850,20220331,1
000850,20220401,1
000850,20220403,1
000850,20220404,1
000850,20220405,1
000850,20220406,1
000850,20220407,1
000850,20220408,1
000850,20220410,1
000850,20220411,1
000850,20220412,1
000850,20220413,1
000850,20220414,1
000850,20220415,1
000850,20220417,1
000851,20220418,1
000851,20220419,1
000851,20220420,1
000851,20220421,1
000851,20220423,1
000851,20220424,1
000851,20220425,1
000851,20220426,1
000851,20220427,1
000851,20220428,1
000851,20220430,1
000851,20220501,1
000851,20220502,1
000851,20220503,1
000851,20220504,1
000851,20220505,1
000851,20220507,1
000851,20220508,1
000851,20220509,1
000851,20220510,1
000851,20220511,1
000851,20220512,1
000851,20220514,1
000851,20220515,1
000851,20220516,1
000851,20220517,1
000851,20220518,1
000851,20220519,1
000851,20220521,1
000851,20220522,1
000851,20220523,1
000851,20220524,1
000851,20220525,1
000851,20220526,1
000851,20220528,1
000851,20220529,1
000851,20220530,1
000851,20220531,1
000851,20220601,1
000851,20220602,1
000851,20220604,1
000851,20220605,1
000851,20220606,1
000851,20220607,1
000851,20220608,1
000851,20220609,1
000852,20220418,1
000852,20220424,1
000852,20220501,1
000852,20220508,1
000852,20220515,1
000852,20220522,1
000852,20220526,1
000852,20220529,1
000852,20220605,1
000852,20220606,1
000853,20220415,1
000853,20220417,1
000854,20220418,1
000854,20220423,1
000854,20220424,1
000854,20220430,1
000854,20220501,1
000854,20220507,1
000854,20220508,1
000854,20220514,1
000854,20220515,1
000854,20220521,1
000854,20220522,1
000854,20220526,1
000854,20220528,1
000854,20220529,1
000854,20220604,1
000854,20220605,1
000854,20220606,1
000855,20220312,1
000855,20220313,1
000855,20220319,1
000855,20220326,1
000855,20220327,1
000855,20220402,1
000855,20220403,1
000855,20220409,1
000855,20220410,1
000855,20220415,1
000855,20220416,1
000855,20220417,1
000856,20220313,1
000856,20220320,1
000856,20220327,1
000856,20220403,1
000856,20220410,1
000856,20220415,1
000856,20220417,1
000856,20220418,1
000856,20220424,1
000856,20220501,1
000856,20220508,1
000856,20220515,1
000856,20220522,1
000856,20220526,1
000856,20220529,1
000856,20220605,1
000856,20220606,1
000857,20220310,1
000857,20220311,1
000857,20220314,1
000857,20220315,1
000857,20220316,1
000857,20220317,1
000857,20220318,1
000857,20220321,1
000857,20220322,1
000857,20220323,1
000857,20220324,1
000857,20220325,1
000857,20220328,1
000857,20220329,1
000857,20220330,1
000857,20220331,1
000857,20220401,1
000857,20220404,1
000857,20220405,1
000857,20220406,1
000857,20220407,1
000857,20220408,1
000857,20220425,1
000857,20220426,1
000857,20220427,1
000857,20220428,1
000857,20220429,1
000857,20220502,1
000857,20220503,1
000857,20220504,1
000857,20220505,1
000857,20220506,1
000857,20220509,1
000857,20220510,1
000857,20220511,1
000857,20220512,1
000857,20220513,1
000857,20220516,1
000857,20220517,1
000857,20220518,1
000857,20220519,1
000857,20220520,1
000857,20220523,1
000857,20220524,1
000857,20220525,1
000857,20220530,1
000857,20220531,1
000857,20220601,1
000857,20220602,1
000857,20220603,1
000857,20220607,1
000857,20220608,1
000857,20220609,1
000858,20220311,1
000858,20220318,1
000858,20220325,1
000858,20220401,1
000858,20220408,1
000858,20220429,1
000858,20220506,1
000858,20220513,1
000858,20220520,1
000858,20220603,1
000859,20220310,1
000859,20220314,1
000859,20220315,1
000859,20220317,1
000859,20220321,1
000859,20220322,1
000859,20220324,1
000859,20220328,1
000859,20220329,1
000859,20220331,1
000859,20220404,1
000859,20220405,1
000859,20220407,1
000859,20220425,1
000859,20220426,1
000859,20220428,1
000859,20220502,1
000859,20220503,1
000859,20220505,1
000859,20220509,1
000859,20220510,1
000859,20220512,1
000859,20220516,1
000859,20220517,1
000859,20220519,1
000859,20220523,1
000859,20220524,1
000859,20220530,1
000859,20220531,1
000859,20220602,1
000859,20220607,1
000859,20220609,1
000860,20220411,1
000860,20220412,1
000860,20220413,1
000860,20220414,1
000860,20220419,1
000860,20220420,1
000860,20220421,1
000860,20220422,1
000861,20220415,1
000861,20220417,1
000861,20220418,1
000861,20220424,1
000861,20220501,1
000861,20220508,1
000861,20220515,1
000861,20220522,1
000861,20220526,1
000861,20220529,1
000861,20220605,1
000861,20220606,1
000862,20220313,1
000862,20220320,1
000862,20220327,1
000862,20220403,1
000862,20220410,1
000863,20220312,1
000863,20220319,1
000863,20220326,1
000863,20220402,1
000863,20220409,1
000863,20220430,1
000863,20220507,1
000863,20220514,1
000863,20220521,1
000863,20220604,1
000864,20220312,1
000864,20220313,1
000864,20220319,1
000864,20220320,1
000864,20220326,1
000864,20220327,1
000864,20220402,1
000864,20220403,1
000864,20220409,1
000864,20220410,1
000864,20220415,1
000864,20220416,1
000864,20220417,1
000864,20220418,1
000864,20220423,1
000864,20220424,1
000864,20220430,1
000864,20220501,1
000864,20220507,1
000864,20220508,1
000864,20220514,1
000864,20220515,1
000864,20220521,1
000864,20220522,1
000864,20220526,1
000864,20220528,1
000864,20220529,1
000864,20220604,1
000864,20220605,1
000864,20220606,1
000865,20220311,1
000865,20220312,1
000865,20220318,1
000865,20220319,1
000865,20220325,1
000865,20220326,1
000865,20220401,1
000865,20220402,1
000865,20220408,1
000865,20220409,1
000865,20220416,1
000865,20220422,1
000865,20220423,1
000865,20220429,1
000865,20220430,1
000865,20220506,1
000865,20220507,1
000865,20220513,1
000865,20220514,1
000865,20220520,1
000865,20220521,1
000865,20220527,1
000865,20220528,1
000865,20220603,1
000865,20220604,1
000866,20220411,1
000866,20220412,1
000866,20220413,1
000866,20220414,1
000866,20220419,1
000866,20220420,1
000866,20220421,1
000866,20220422,1
000866,20220425,1
000866,20220426,1
000866,20220427,1
000866,20220428,1
000866,20220429,1
000866,20220502,1
000866,20220503,1
000866,20220504,1
000866,20220505,1
000866,20220506,1
000866,20220509,1
000866,20220510,1
000866,20220511,1
000866,20220512,1
000866,20220513,1
000866,20220516,1
000866,20220517,1
000866,20220518,1
000866,20220519,1
000866,20220520,1
000866,20220523,1
000866,20220524,1
000866,20220525,1
000866,20220527,1
000866,20220530,1
000866,20220531,1
000866,20220601,1
000866,20220602,1
000866,20220603,1
000866,20220607,1
000866,20220608,1
000866,20220609,1
000867,20220313,1
000867,20220320,1
000867,20220327,1
000867,20220403,1
000867,20220410,1
000867,20220415,1
000867,20220417,1
000867,20220418,1
000867,20220424,1
000867,20220508,1
000867,20220515,1
000867,20220522,1
000867,20220526,1
000867,20220529,1
000867,20220605,1
000867,20220606,1
000868,20220501,1
000869,20220316,1
000869,20220323,1
000869,20220330,1
000869,20220406,1
000869,20220427,1
000869,20220504,1
000869,20220511,1
000869,20220518,1
000869,20220525,1
000869,20220601,1
000869,20220608,1
000870,20220411,1
000870,20220412,1
000870,20220413,1
000870,20220414,1
000870,20220419,1
000870,20220420,1
000870,20220421,1
000870,20220422,1
000870,20220527,1
000871,20220413,1
000871,20220420,1
000872,20220310,1
000872,20220311,1
000872,20220314,1
000872,20220315,1
000872,20220317,1
000872,20220318,1
000872,20220321,1
000872,20220322,1
000872,20220324,1
000872,20220325,1
000872,20220328,1
000872,20220329,1
000872,20220331,1
000872,20220401,1
000872,20220404,1
000872,20220405,1
000872,20220407,1
000872,20220408,1
000872,20220425,1
000872,20220426,1
000872,20220428,1
000872,20220429,1
000872,20220502,1
000872,20220503,1
000872,20220505,1
000872,20220506,1
000872,20220509,1
000872,20220510,1
000872,20220512,1
000872,20220513,1
000872,20220516,1
000872,20220517,1
000872,20220519,1
000872,20220520,1
000872,20220523,1
000872,20220524,1
000872,20220530,1
000872,20220531,1
000872,20220602,1
000872,20220603,1
000872,20220607,1
000872,20220609,1
000873,20220411,1
000873,20220412,1
000873,20220414,1
000873,20220419,1
000873,20220421,1
000873,20220422,1
000873,20220527,1
000874,20220314,1
000874,20220315,1
000874,20220317,1
000874,20220318,1
000874,20220321,1
000874,20220322,1
000874,20220324,1
000874,20220325,1
000875,20220310,1
000875,20220311,1
000875,20220316,1
000875,20220323,1
000875,20220328,1
000875,20220329,1
000875,20220330,1
000875,20220331,1
000875,20220401,1
000875,20220404,1
000875,20220405,1
000875,20220406,1
000875,20220407,1
000875,20220408,1
000875,20220411,1
000875,20220412,1
000875,20220413,1
000875,20220414,1
000875,20220419,1
000875,20220420,1
000875,20220421,1
000875,20220422,1
000875,20220425,1
000875,20220426,1
000875,20220427,1
000875,20220428,1
000875,20220429,1
000875,20220502,1
000875,20220503,1
000875,20220504,1
000875,20220505,1
000875,20220506,1
000875,20220509,1
000875,20220510,1
000875,20220511,1
000875,20220512,1
000875,20220513,1
000875,20220516,1
000875,20220517,1
000875,20220518,1
000875,20220519,1
000875,20220520,1
000875,20220523,1
000875,20220524,1
000875,20220525,1
000875,20220527,1
000875,20220530,1
000875,20220531,1
000875,20220601,1
000875,20220602,1
000875,20220603,1
000875,20220607,1
000875,20220608,1
000875,20220609,1
000876,20220310,1
000876,20220311,1
000876,20220328,1
000876,20220329,1
000876,20220330,1
000876,20220331,1
000876,20220401,1
000876,20220404,1
000876,20220405,1
000876,20220406,1
000876,20220407,1
000876,20220408,1
000876,20220411,1
000876,20220412,1
000876,20220413,1
000876,20220414,1
000876,20220419,1
000876,20220420,1
000876,20220421,1
000876,20220422,1
000876,20220425,1
000876,20220426,1
000876,20220427,1
000876,20220428,1
000876,20220429,1
000876,20220502,1
000876,20220503,1
000876,20220504,1
000876,20220505,1
000876,20220506,1
000876,20220509,1
000876,20220510,1
000876,20220511,1
000876,20220512,1
000876,20220513,1
000876,20220516,1
000876,20220517,1
000876,20220518,1
000876,20220519,1
000876,20220520,1
000876,20220523,1
000876,20220524,1
000876,20220525,1
000876,20220527,1
000876,20220530,1
000876,20220531,1
000876,20220601,1
000876,20220602,1
000876,20220603,1
000876,20220607,1
000876,20220608,1
000876,20220609,1
000877,20220316,1
000877,20220323,1
000877,20220330,1
000877,20220406,1
000877,20220413,1
000877,20220420,1
000877,20220427,1
000877,20220504,1
000877,20220511,1
000877,20220518,1
000877,20220525,1
000877,20220601,1
000877,20220608,1
000878,20220310,1
000878,20220311,1
000878,20220314,1
000878,20220315,1
000878,20220316,1
000878,20220317,1
000878,20220318,1
000878,20220321,1
000878,20220322,1
000878,20220323,1
000878,20220324,1
000878,20220325,1
000878,20220328,1
000878,20220329,1
000878,20220330,1
000878,20220331,1
000878,20220401,1
000878,20220404,1
000878,20220405,1
000878,20220406,1
000878,20220407,1
000878,20220408,1
000878,20220411,1
000878,20220412,1
000878,20220413,1
000878,20220414,1
000878,20220419,1
000878,20220420,1
000878,20220421,1
000878,20220422,1
000878,20220425,1
000878,20220426,1
000878,20220427,1
000878,20220428,1
000878,20220429,1
000878,20220502,1
000878,20220503,1
000878,20220504,1
000878,20220505,1
000878,20220506,1
000878,20220509,1
000878,20220510,1
000878,20220511,1
000878,20220512,1
000878,20220513,1
000878,20220516,1
000878,20220517,1
000878,20220518,1
000878,20220519,1
000878,20220520,1
000878,20220523,1
000878,20220524,1
000878,20220525,1
000878,20220527,1
000878,20220530,1
000878,20220531,1
000878,20220601,1
000878,20220602,1
000878,20220603,1
000879,20220312,1
000879,20220313,1
000879,20220319,1
000879,20220320,1
000879,20220326,1
000879,20220327,1
000879,20220402,1
000879,20220403,1
000879,20220409,1
000879,20220410,1
000879,20220415,1
000879,20220416,1
000879,20220417,1
000879,20220418,1
000879,20220423,1
000879,20220424,1
000879,20220430,1
000879,20220501,1
000879,20220507,1
000879,20220508,1
000880,20220514,1
000880,20220515,1
000880,20220521,1
000880,20220522,1
000880,20220526,1
000880,20220528,1
000880,20220529,1
000880,20220604,1
000880,20220605,1
000880,20220606,1
000881,20220516,1
000881,20220517,1
000881,20220518,1
000881,20220519,1
000881,20220520,1
000881,20220523,1
000881,20220524,1
000881,20220525,1
000881,20220527,1
000881,20220530,1
000881,20220531,1
000881,20220601,1
000881,20220602,1
000881,20220603,1
000881,20220607,1
000881,20220608,1
000881,20220609,1
000882,20220310,1
000882,20220311,1
000882,20220314,1
000882,20220315,1
000882,20220316,1
000882,20220317,1
000882,20220318,1
000882,20220321,1
000882,20220322,1
000882,20220323,1
000882,20220324,1
000882,20220325,1
000882,20220328,1
000882,20220329,1
000882,20220330,1
000882,20220331,1
000882,20220401,1
000882,20220404,1
000882,20220405,1
000882,20220406,1
000882,20220407,1
000882,20220408,1
000882,20220411,1
000882,20220412,1
000882,20220413,1
000882,20220414,1
000882,20220419,1
000882,20220420,1
000882,20220421,1
000882,20220422,1
000882,20220425,1
000882,20220426,1
000882,20220427,1
000882,20220428,1
000882,20220429,1
000882,20220502,1
000882,20220503,1
000882,20220504,1
000882,20220505,1
000882,20220506,1
000882,20220509,1
000882,20220510,1
000882,20220511,1
000882,20220512,1
000882,20220513,1
000883,20220310,1
000883,20220311,1
000883,20220312,1
000883,20220313,1
000883,20220314,1
000883,20220315,1
000883,20220316,1
000883,20220317,1
000883,20220318,1
000883,20220319,1
000883,20220320,1
000883,20220321,1
000883,20220322,1
000883,20220323,1
000883,20220324,1
000883,20220325,1
000883,20220326,1
000883,20220327,1
000883,20220328,1
000883,20220329,1
000883,20220330,1
000883,20220331,1
000883,20220401,1
000883,20220402,1
000883,20220403,1
000883,20220404,1
000883,20220405,1
000883,20220406,1
000883,20220407,1
000883,20220408,1
000883,20220409,1
000883,20220410,1
000883,20220411,1
000883,20220412,1
000883,20220413,1
000883,20220414,1
000883,20220415,1
000883,20220416,1
000883,20220417,1
000883,20220418,1
000883,20220419,1
000883,20220420,1
000883,20220421,1
000883,20220422,1
000883,20220423,1
000883,20220424,1
000883,20220425,1
000883,20220426,1
000883,20220427,1
000883,20220428,1
000883,20220429,1
000883,20220430,1
000883,20220501,1
000883,20220502,1
000883,20220503,1
000883,20220504,1
000883,20220505,1
000883,20220506,1
000884,20220507,1
000884,20220508,1
000884,20220509,1
000884,20220510,1
000884,20220511,1
000884,20220512,1
000884,20220513,1
000884,20220514,1
000884,20220515,1
000884,20220516,1
000884,20220517,1
000884,20220518,1
000884,20220519,1
000884,20220520,1
000884,20220521,1
000884,20220522,1
000884,20220523,1
000884,20220524,1
000884,20220525,1
000884,20220526,1
000884,20220527,1
000884,20220528,1
000884,20220529,1
000884,20220530,1
000884,20220531,1
000884,20220601,1
000884,20220602,1
000884,20220603,1
000884,20220604,1
000884,20220605,1
000884,20220606,1
000884,20220607,1
000884,20220608,1
000884,20220609,1
000885,20220312,1
000885,20220319,1
000885,20220326,1
000885,20220402,1
000885,20220409,1
000885,20220416,1
000885,20220423,1
000885,20220430,1
000886,20220403,1
000886,20220410,1
000886,20220415,1
000886,20220417,1
000886,20220418,1
000886,20220424,1
000886,20220501,1
000887,20220507,1
000887,20220514,1
000887,20220521,1
000887,20220528,1
000887,20220604,1
000888,20220509,1
000888,20220510,1
000888,20220511,1
000888,20220512,1
000888,20220513,1
000888,20220516,1
000888,20220517,1
000888,20220518,1
000888,20220519,1
000888,20220520,1
000888,20220523,1
000888,20220524,1
000888,20220525,1
000888,20220527,1
000888,20220530,1
000888,20220531,1
000888,20220601,1
000888,20220602,1
000888,20220603,1
000888,20220607,1
000888,20220608,1
000888,20220609,1
000889,20220508,1
000889,20220515,1
000889,20220522,1
000889,20220526,1
000889,20220529,1
000889,20220605,1
000889,20220606,1
000890,20220310,1
000890,20220311,1
000890,20220313,1
000890,20220314,1
000890,20220315,1
000890,20220316,1
000890,20220317,1
000890,20220318,1
000890,20220320,1
000890,20220321,1
000890,20220322,1
000890,20220323,1
000890,20220324,1
000890,20220325,1
000890,20220327,1
000890,20220328,1
000890,20220329,1
000890,20220330,1
000890,20220331,1
000890,20220401,1
000890,20220404,1
000890,20220405,1
000890,20220406,1
000890,20220407,1
000890,20220408,1
000890,20220411,1
000890,20220412,1
000890,20220413,1
000890,20220414,1
000890,20220419,1
000890,20220420,1
000890,20220421,1
000890,20220422,1
000890,20220425,1
000890,20220426,1
000890,20220427,1
000890,20220428,1
000890,20220429,1
000890,20220502,1
000890,20220503,1
000890,20220504,1
000890,20220505,1
000890,20220506,1
000891,20220316,1
000891,20220323,1
000891,20220330,1
000892,20220406,1
000892,20220427,1
000892,20220504,1
000892,20220511,1
000892,20220518,1
000892,20220525,1
000892,20220601,1
000892,20220608,1
000893,20220310,1
000893,20220311,1
000893,20220314,1
000893,20220315,1
000893,20220316,1
000893,20220317,1
000893,20220318,1
000893,20220321,1
000893,20220322,1
000893,20220323,1
000893,20220324,1
000893,20220325,1
000893,20220328,1
000893,20220329,1
000893,20220330,1
000893,20220331,1
000893,20220401,1
000893,20220404,1
000893,20220405,1
000893,20220406,1
000893,20220407,1
000893,20220408,1
000893,20220411,1
000893,20220412,1
000893,20220413,1
000893,20220414,1
000893,20220419,1
000893,20220420,1
000893,20220421,1
000893,20220422,1
000893,20220425,1
000893,20220426,1
000893,20220427,1
000893,20220428,1
000893,20220429,1
000893,20220502,1
000893,20220503,1
000893,20220504,1
000893,20220505,1
000893,20220506,1
000894,20220312,1
000894,20220313,1
000894,20220319,1
000894,20220320,1
000894,20220326,1
000894,20220327,1
000894,20220402,1
000894,20220403,1
000894,20220409,1
000894,20220410,1
000894,20220415,1
000894,20220416,1
000894,20220417,1
000894,20220418,1
000894,20220423,1
000894,20220424,1
000894,20220430,1
000894,20220501,1
000895,20220507,1
000895,20220508,1
000895,20220514,1
000895,20220515,1
000895,20220521,1
000895,20220522,1
000895,20220526,1
000895,20220528,1
000895,20220529,1
000895,20220604,1
000895,20220605,1
000895,20220606,1
000896,20220313,1
000896,20220320,1
000896,20220327,1
000896,20220403,1
000896,20220410,1
000896,20220415,1
000896,20220417,1
000896,20220418,1
000896,20220424,1
000896,20220501,1
000896,20220507,1
000896,20220508,1
000896,20220509,1
000896,20220510,1
000896,20220511,1
000896,20220512,1
000896,20220513,1
000896,20220514,1
000896,20220515,1
000896,20220516,1
000896,20220517,1
000896,20220518,1
000896,20220519,1
000896,20220520,1
000896,20220521,1
000896,20220522,1
000896,20220523,1
000896,20220524,1
000896,20220525,1
000896,20220526,1
000896,20220527,1
000896,20220528,1
000896,20220529,1
000896,20220530,1
000896,20220531,1
000896,20220601,1
000896,20220602,1
000896,20220603,1
000896,20220604,1
000896,20220605,1
000896,20220606,1
000896,20220607,1
000896,20220608,1
000896,20220609,1
000897,20220310,1
000897,20220311,1
000897,20220312,1
000897,20220314,1
000897,20220315,1
000897,20220316,1
000897,20220317,1
000897,20220318,1
000897,20220319,1
000897,20220321,1
000897,20220322,1
000897,20220323,1
000897,20220324,1
000897,20220325,1
000897,20220326,1
000897,20220328,1
000897,20220329,1
000897,20220330,1
000897,20220331,1
000897,20220401,1
000897,20220402,1
000897,20220404,1
000897,20220405,1
000897,20220406,1
000897,20220407,1
000897,20220408,1
000897,20220409,1
000897,20220411,1
000897,20220412,1
000897,20220413,1
000897,20220414,1
000897,20220416,1
000897,20220419,1
000897,20220420,1
000897,20220421,1
000897,20220422,1
000897,20220423,1
000897,20220425,1
000897,20220426,1
000897,20220427,1
000897,20220428,1
000897,20220429,1
000897,20220430,1
000897,20220502,1
000897,20220503,1
000897,20220504,1
000897,20220505,1
000897,20220506,1
000898,20220313,1
000898,20220320,1
000898,20220327,1
000898,20220403,1
000898,20220410,1
000898,20220415,1
000898,20220417,1
000898,20220418,1
000898,20220424,1
000898,20220501,1
000899,20220310,1
000899,20220311,1
000899,20220312,1
000899,20220314,1
000899,20220315,1
000899,20220316,1
000899,20220317,1
000899,20220318,1
000899,20220319,1
000899,20220321,1
000899,20220322,1
000899,20220323,1
000899,20220324,1
000899,20220325,1
000899,20220326,1
000899,20220328,1
000899,20220329,1
000899,20220330,1
000899,20220331,1
000899,20220401,1
000899,20220402,1
000899,20220404,1
000899,20220405,1
000899,20220406,1
000899,20220407,1
000899,20220408,1
000899,20220409,1
000899,20220411,1
000899,20220412,1
000899,20220413,1
000899,20220414,1
000899,20220416,1
000899,20220419,1
000899,20220420,1
000899,20220421,1
000899,20220422,1
000899,20220423,1
000899,20220425,1
000899,20220426,1
000899,20220427,1
000899,20220428,1
000899,20220429,1
000899,20220430,1
000899,20220502,1
000899,20220503,1
000899,20220504,1
000899,20220505,1
000899,20220506,1
000899,20220507,1
000899,20220509,1
000899,20220510,1
000899,20220511,1
000899,20220512,1
000899,20220513,1
000899,20220514,1
000899,20220516,1
000899,20220517,1
000899,20220518,1
000899,20220519,1
000899,20220520,1
000899,20220521,1
000899,20220523,1
000899,20220524,1
000899,20220525,1
000899,20220527,1
000899,20220528,1
000899,20220530,1
000899,20220531,1
000899,20220601,1
000899,20220602,1
000899,20220603,1
000899,20220604,1
000899,20220607,1
000899,20220608,1
000899,20220609,1
000900,20220314,1
000900,20220321,1
000900,20220328,1
000900,20220404,1
000900,20220425,1
000900,20220502,1
000900,20220509,1
000900,20220516,1
000900,20220523,1
000900,20220530,1
000900,20220607,1
000901,20220310,1
000901,20220311,1
000901,20220315,1
000901,20220316,1
000901,20220317,1
000901,20220318,1
000901,20220322,1
000901,20220323,1
000901,20220324,1
000901,20220325,1
